threshold,grid_cell_id,period_id,latitude_band,ballooning_records,ballooning_events,ballooning_genera,n0_records,n0_events,n0_genera,paired_eligible
C2_D1_D2,BJA25K_C+0008_R-0011,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0011,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0011,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0011,P2021_2025,24-26N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0012,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0012,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0012,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0012,P2016_2020,24-26N,0,0,0,6,2,1,0
C2_D1_D2,BJA25K_C+0008_R-0012,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0013,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0013,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0013,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0013,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0008_R-0013,P2021_2025,24-26N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0009_R-0008,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0008,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0008,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0008,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0008,P2021_2025,24-26N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0009_R-0009,P2001_2005,24-26N,5,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0009,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0009,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0009,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0009,P2021_2025,24-26N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0009_R-0014,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0014,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0014,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0009_R-0014,P2016_2020,24-26N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0009_R-0014,P2021_2025,24-26N,2,2,2,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0009,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0009,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0009,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0009,P2016_2020,24-26N,1,1,1,1,1,1,0
C2_D1_D2,BJA25K_C+0010_R-0009,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0012,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0012,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0012,P2011_2015,24-26N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0012,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0012,P2021_2025,24-26N,1,1,1,3,3,1,0
C2_D1_D2,BJA25K_C+0010_R-0014,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0014,P2006_2010,24-26N,0,0,0,4,2,4,0
C2_D1_D2,BJA25K_C+0010_R-0014,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0014,P2016_2020,24-26N,0,0,0,6,2,1,0
C2_D1_D2,BJA25K_C+0010_R-0014,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0015,P2001_2005,24-26N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0010_R-0015,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0015,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0015,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0015,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0016,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0016,P2006_2010,23-24N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0010_R-0016,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0010_R-0016,P2016_2020,24-26N,0,0,0,5,2,1,0
C2_D1_D2,BJA25K_C+0010_R-0016,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0012,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0012,P2006_2010,24-26N,0,0,0,6,3,4,0
C2_D1_D2,BJA25K_C+0011_R-0012,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0012,P2016_2020,24-26N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0012,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0014,P2001_2005,24-26N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0011_R-0014,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0014,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0014,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0014,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0015,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0015,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0015,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0015,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0015,P2021_2025,24-26N,0,0,0,8,8,4,0
C2_D1_D2,BJA25K_C+0011_R-0016,P2001_2005,24-26N,0,0,0,2,2,2,0
C2_D1_D2,BJA25K_C+0011_R-0016,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0016,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0016,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0011_R-0016,P2021_2025,24-26N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0012_R-0014,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0012_R-0014,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0012_R-0014,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0012_R-0014,P2016_2020,24-26N,1,1,1,8,4,3,0
C2_D1_D2,BJA25K_C+0012_R-0014,P2021_2025,24-26N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0012_R-0015,P2001_2005,24-26N,2,1,1,22,5,9,0
C2_D1_D2,BJA25K_C+0012_R-0015,P2006_2010,24-26N,2,2,2,2,2,2,0
C2_D1_D2,BJA25K_C+0012_R-0015,P2011_2015,24-26N,8,7,4,2,2,1,0
C2_D1_D2,BJA25K_C+0012_R-0015,P2016_2020,24-26N,6,6,2,18,12,7,0
C2_D1_D2,BJA25K_C+0012_R-0015,P2021_2025,24-26N,46,46,7,53,50,10,1
C2_D1_D2,BJA25K_C+0012_R-0016,P2001_2005,23-24N,3,1,1,2,2,2,0
C2_D1_D2,BJA25K_C+0012_R-0016,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0012_R-0016,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0012_R-0016,P2016_2020,24-26N,1,1,1,1,1,1,0
C2_D1_D2,BJA25K_C+0012_R-0016,P2021_2025,24-26N,14,14,7,15,15,9,1
C2_D1_D2,BJA25K_C+0013_R-0014,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0014,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0014,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0014,P2016_2020,24-26N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0014,P2021_2025,24-26N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0015,P2001_2005,24-26N,9,5,1,1,1,1,0
C2_D1_D2,BJA25K_C+0013_R-0015,P2006_2010,24-26N,0,0,0,9,5,4,0
C2_D1_D2,BJA25K_C+0013_R-0015,P2011_2015,24-26N,29,9,19,19,9,9,1
C2_D1_D2,BJA25K_C+0013_R-0015,P2016_2020,24-26N,5,5,3,15,14,10,1
C2_D1_D2,BJA25K_C+0013_R-0015,P2021_2025,24-26N,10,10,4,22,21,8,1
C2_D1_D2,BJA25K_C+0013_R-0016,P2001_2005,24-26N,48,9,1,5,3,5,0
C2_D1_D2,BJA25K_C+0013_R-0016,P2006_2010,24-26N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0016,P2011_2015,24-26N,26,15,17,21,14,12,1
C2_D1_D2,BJA25K_C+0013_R-0016,P2016_2020,24-26N,8,7,5,24,23,12,1
C2_D1_D2,BJA25K_C+0013_R-0016,P2021_2025,23-24N,49,48,11,146,140,15,1
C2_D1_D2,BJA25K_C+0013_R-0017,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0017,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0017,P2011_2015,23-24N,7,4,4,8,7,3,1
C2_D1_D2,BJA25K_C+0013_R-0017,P2016_2020,23-24N,1,1,1,3,2,3,0
C2_D1_D2,BJA25K_C+0013_R-0017,P2021_2025,23-24N,5,5,3,22,22,10,1
C2_D1_D2,BJA25K_C+0013_R-0018,P2001_2005,23-24N,1,1,1,47,4,8,0
C2_D1_D2,BJA25K_C+0013_R-0018,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0018,P2011_2015,23-24N,0,0,0,2,2,2,0
C2_D1_D2,BJA25K_C+0013_R-0018,P2016_2020,23-24N,12,10,5,28,27,4,1
C2_D1_D2,BJA25K_C+0013_R-0018,P2021_2025,23-24N,29,29,15,33,32,10,1
C2_D1_D2,BJA25K_C+0013_R-0019,P2001_2005,23-24N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0013_R-0019,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0019,P2011_2015,23-24N,2,2,2,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0019,P2016_2020,23-24N,5,5,4,1,1,1,0
C2_D1_D2,BJA25K_C+0013_R-0019,P2021_2025,23-24N,5,5,4,8,8,6,1
C2_D1_D2,BJA25K_C+0013_R-0020,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0020,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0020,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0013_R-0020,P2016_2020,23-24N,0,0,0,4,1,1,0
C2_D1_D2,BJA25K_C+0013_R-0020,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0014_R-0015,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0014_R-0015,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0014_R-0015,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0014_R-0015,P2016_2020,24-26N,2,2,2,3,2,2,0
C2_D1_D2,BJA25K_C+0014_R-0015,P2021_2025,24-26N,0,0,0,6,6,3,0
C2_D1_D2,BJA25K_C+0014_R-0016,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0014_R-0016,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0014_R-0016,P2011_2015,24-26N,2,2,2,1,1,1,0
C2_D1_D2,BJA25K_C+0014_R-0016,P2016_2020,23-24N,8,7,6,9,9,8,1
C2_D1_D2,BJA25K_C+0014_R-0016,P2021_2025,24-26N,4,4,2,16,15,7,0
C2_D1_D2,BJA25K_C+0014_R-0017,P2001_2005,23-24N,0,0,0,2,2,2,0
C2_D1_D2,BJA25K_C+0014_R-0017,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0014_R-0017,P2011_2015,23-24N,12,4,11,12,3,11,1
C2_D1_D2,BJA25K_C+0014_R-0017,P2016_2020,23-24N,13,12,8,22,15,5,1
C2_D1_D2,BJA25K_C+0014_R-0017,P2021_2025,23-24N,27,25,9,18,18,9,1
C2_D1_D2,BJA25K_C+0014_R-0018,P2001_2005,23-24N,0,0,0,4,4,3,0
C2_D1_D2,BJA25K_C+0014_R-0018,P2006_2010,23-24N,6,1,2,1,1,1,0
C2_D1_D2,BJA25K_C+0014_R-0018,P2011_2015,23-24N,0,0,0,2,2,1,0
C2_D1_D2,BJA25K_C+0014_R-0018,P2016_2020,23-24N,7,7,2,4,4,3,0
C2_D1_D2,BJA25K_C+0014_R-0018,P2021_2025,23-24N,10,10,6,19,18,9,1
C2_D1_D2,BJA25K_C+0014_R-0019,P2001_2005,23-24N,0,0,0,3,2,3,0
C2_D1_D2,BJA25K_C+0014_R-0019,P2006_2010,23-24N,2,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0014_R-0019,P2011_2015,23-24N,0,0,0,2,1,2,0
C2_D1_D2,BJA25K_C+0014_R-0019,P2016_2020,23-24N,0,0,0,6,6,4,0
C2_D1_D2,BJA25K_C+0014_R-0019,P2021_2025,23-24N,2,2,2,3,3,3,0
C2_D1_D2,BJA25K_C+0015_R-0017,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0015_R-0017,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0015_R-0017,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0015_R-0017,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0015_R-0017,P2021_2025,23-24N,3,3,2,15,15,7,0
C2_D1_D2,BJA25K_C+0015_R-0018,P2001_2005,23-24N,14,6,1,9,4,7,0
C2_D1_D2,BJA25K_C+0015_R-0018,P2006_2010,23-24N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0015_R-0018,P2011_2015,23-24N,0,0,0,3,3,3,0
C2_D1_D2,BJA25K_C+0015_R-0018,P2016_2020,23-24N,15,15,8,10,8,6,1
C2_D1_D2,BJA25K_C+0015_R-0018,P2021_2025,23-24N,12,11,7,35,31,14,1
C2_D1_D2,BJA25K_C+0015_R-0019,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0015_R-0019,P2006_2010,23-24N,0,0,0,2,2,1,0
C2_D1_D2,BJA25K_C+0015_R-0019,P2011_2015,23-24N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0015_R-0019,P2016_2020,23-24N,1,1,1,6,2,1,0
C2_D1_D2,BJA25K_C+0015_R-0019,P2021_2025,23-24N,2,2,2,8,7,6,0
C2_D1_D2,BJA25K_C+0015_R-0020,P2001_2005,23-24N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0015_R-0020,P2006_2010,23-24N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C+0015_R-0020,P2011_2015,23-24N,0,0,0,3,3,3,0
C2_D1_D2,BJA25K_C+0015_R-0020,P2016_2020,23-24N,2,2,2,5,5,3,0
C2_D1_D2,BJA25K_C+0015_R-0020,P2021_2025,23-24N,10,10,6,22,22,6,1
C2_D1_D2,BJA25K_C+0016_R-0018,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0018,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0018,P2011_2015,23-24N,1,1,1,11,6,7,0
C2_D1_D2,BJA25K_C+0016_R-0018,P2016_2020,23-24N,5,5,4,38,27,10,1
C2_D1_D2,BJA25K_C+0016_R-0018,P2021_2025,23-24N,9,9,8,14,14,8,1
C2_D1_D2,BJA25K_C+0016_R-0019,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0019,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0019,P2011_2015,23-24N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0019,P2016_2020,23-24N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0019,P2021_2025,23-24N,2,2,2,2,2,2,0
C2_D1_D2,BJA25K_C+0016_R-0020,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0020,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0020,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C+0016_R-0020,P2016_2020,23-24N,0,0,0,3,2,3,0
C2_D1_D2,BJA25K_C+0016_R-0020,P2021_2025,23-24N,3,3,3,7,7,5,0
C2_D1_D2,BJA25K_C-0001_R+0000,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0000,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0000,P2011_2015,26-28N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0001_R+0000,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0000,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0001,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0001,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0001,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0001,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0001,P2021_2025,26-28N,2,2,1,2,2,1,0
C2_D1_D2,BJA25K_C-0001_R+0005,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0005,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0005,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0005,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0005,P2021_2025,28-30N,0,0,0,2,2,2,0
C2_D1_D2,BJA25K_C-0001_R+0006,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0006,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0006,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0006,P2016_2020,28-30N,0,0,0,9,9,3,0
C2_D1_D2,BJA25K_C-0001_R+0006,P2021_2025,28-30N,4,4,2,13,13,5,0
C2_D1_D2,BJA25K_C-0001_R+0007,P2001_2005,28-30N,0,0,0,2,1,2,0
C2_D1_D2,BJA25K_C-0001_R+0007,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0007,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0007,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R+0007,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R-0004,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R-0004,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R-0004,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R-0004,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0001_R-0004,P2021_2025,26-28N,1,1,1,9,3,4,0
C2_D1_D2,BJA25K_C-0002_R+0001,P2001_2005,26-28N,0,0,0,3,3,2,0
C2_D1_D2,BJA25K_C-0002_R+0001,P2006_2010,26-28N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0002_R+0001,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0001,P2016_2020,26-28N,4,1,2,1,1,1,0
C2_D1_D2,BJA25K_C-0002_R+0001,P2021_2025,26-28N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0002,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0002,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0002,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0002,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0002,P2021_2025,28-30N,2,2,1,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0003,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0003,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0003,P2011_2015,28-30N,0,0,0,69,4,6,0
C2_D1_D2,BJA25K_C-0002_R+0003,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0003,P2021_2025,28-30N,1,1,1,4,4,2,0
C2_D1_D2,BJA25K_C-0002_R+0004,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0004,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0004,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0004,P2016_2020,28-30N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0002_R+0004,P2021_2025,28-30N,2,2,2,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0005,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0005,P2006_2010,28-30N,0,0,0,2,2,2,0
C2_D1_D2,BJA25K_C-0002_R+0005,P2011_2015,28-30N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0002_R+0005,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R+0005,P2021_2025,28-30N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R-0001,P2001_2005,26-28N,0,0,0,2,2,1,0
C2_D1_D2,BJA25K_C-0002_R-0001,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R-0001,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0002_R-0001,P2016_2020,26-28N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0002_R-0001,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0001,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0001,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0001,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0001,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0001,P2021_2025,26-28N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0002,P2001_2005,28-30N,6,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0002,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0002,P2011_2015,28-30N,1,1,1,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0002,P2016_2020,26-28N,2,2,2,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0002,P2021_2025,26-28N,4,4,2,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0003,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0003,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0003,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0003,P2016_2020,28-30N,1,1,1,2,1,2,0
C2_D1_D2,BJA25K_C-0003_R+0003,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0004,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0004,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0004,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0004,P2016_2020,28-30N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0004,P2021_2025,28-30N,3,3,1,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0005,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0005,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0005,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0005,P2016_2020,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0005,P2021_2025,28-30N,0,0,0,3,3,3,0
C2_D1_D2,BJA25K_C-0003_R+0006,P2001_2005,28-30N,3,1,1,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0006,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0006,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0006,P2016_2020,28-30N,0,0,0,3,1,2,0
C2_D1_D2,BJA25K_C-0003_R+0006,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0007,P2001_2005,28-30N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0007,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0007,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0007,P2016_2020,28-30N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0007,P2021_2025,28-30N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0008,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0008,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0008,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0008,P2016_2020,28-30N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0003_R+0008,P2021_2025,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0003_R+0009,P2001_2005,,0,0,0,0,0,0,0
